# Fiwo Root Dictionary — 1493 entries
# GENERATED from Canon/lexicon.json by Tools/build.py — do not edit by hand
#
# One entry per line, pipe-delimited, grouped by part of speech:
#   word | tier | English key | definition
#
# The English in column 3 is a LOOKUP KEY, not a translation. Fiwo roots do not map
# one-to-one onto English words — the definition in column 4 is the actual meaning, and it is often
# narrower, wider, or differently cut than the English key suggests.
# Read the definition before using a word. If no definition covers the concept you
# want, say so and build a Rule 36 compound; never stretch a key to fit.

=== Grammar — 88 entries ===
-a | tier 0 · grammar core | Biological Noun Derivation | Derives a biological noun, such as a living organism, plant, animal, or body part.
egde | tier 3 · long tail | Sober | Not affected by alcohol or intoxicants; clear-headed.
egmabe | tier 1 · core | One thousand | This refers to the cardinal number equivalent to ten times one hundred.
elge | tier 3 · long tail | Honest | Free of deceit; truthful and sincere.
emfe | tier 3 · long tail | Fresh | Newly made, harvested, or obtained; not stale, sour, or decayed.
ene | tier 1 · core | Light (Weight). | This word describes something of little weight or easy to lift.
espe | tier 3 · long tail | Specific | This word describes something clearly defined, explicitly identified, or restricted to a singular, particular individual or situation.
evle | tier 1 · core | Sometimes | Occasionally; on some occasions but not all.
exke | tier 3 · long tail | Several / A Handful | An unspecified, small quantitative amount—typically more than two, but not enough to be considered many (jedle).
ezte | tier 3 · long tail | Polite | Having or showing behavior that is respectful and considerate of others.
fafe | tier 2 · extended | Important. | This word describes something of great significance, value, or consequence.
fe | tier 1 · core | Very | Definition: Intensifier used to emphasize degree.
felpe | tier 1 · core | Different. | This word describes something not the same as another or each other.
fine | tier 3 · long tail | Fine/ delicate | This word describes something of high precision, delicate physical quality, or consisting of very small particles. (Usage: Distinct from wece, which is merely satisfactory.)
fiske | tier 2 · extended | Recently / Just / Recent | A temporal modifier describing an event or action that occurred in the absolute immediate past relative to the current timeframe.
foge | tier 2 · extended | Comfortable | This describes a physical or psychological state of ease, relaxation, and pleasant contentment, free from pain or hardship.
fose | tier 1 · core | That / Those (Distal Modifier) | This word identifies a specific physical or conceptual noun that is physically distant from the speaker, or removed from the immediate environment. It must follow the noun it modifies.
frame | tier 2 · extended | Free | This word describes something that is not under the physical control of another, not restricted, or provided without mathematical/monetary cost.
frice | tier 3 · long tail | Deaf. | Unable to hear; lacking the sense of hearing. Parallels nenoje (blind) as the sensory-loss modifier for hearing.
fuqe | tier 1 · core | (Must / Necessary) | Strictly required, necessary, or obligatory.
fyjebe | tier 1 · core | Warm. | Comfortably heated; a middle temperature between jabe (cold) and ripe (hot).
gawe | tier 1 · core | Good. | This word describes something regarded as positive or favorable based on individual opinion.
geale | tier 1 · core | Actually / In reality / True / Real | Describes a state or fact that is objectively real and true, often used to contrast with an expectation, assumption, or falsehood (okseu).
gepe | tier 2 · extended | General | This word describes something that affects or concerns all or most things in a group; broad and not restricted to a specific target.
gerote | tier 3 · long tail | Shallow | This describes an entity having very little distance from the top surface to the bottom; lacking depth.
gize | tier 2 · extended | Full. | This word describes something containing or holding as much or as many as possible.
glape | tier 3 · long tail | Gray / Grey | Exhibiting an intermediate color between black and white, resembling the color of ash or an overcast sky.
glece | tier 2 · extended | Which (Interrogative) | An interrogative modifier used to ask for the exact specification or choice between known alternatives (e.g., Which book?).
gloke | tier 1 · core | four | This refers to the cardinal number that is the product of two and two.
gluleje | tier 2 · extended | Quite / Fairly / Rather | To a moderate-high degree — more than 'somewhat' (ynse), less than 'very' (fe); a Rule 10.3 System-B degree adverb.
goile | tier 1 · core | Sad | This describes a subjective state of sorrow, unhappiness, or emotional pain.
goqe | tier 3 · long tail | Thick. | This word describes something with a large distance between opposite surfaces.
gruvese | tier 2 · extended | Modern | Of or relating to the present or recent times; contemporary.
gure | tier 3 · long tail | Lazy | This describes a state of applying low effort, lacking motivation, or actively avoiding work and exertion.
gyke | tier 2 · extended | Weird / Strange / Crazy | This word describes something unusual, surprising, or not belonging to the current environment or context.
haibe | tier 2 · extended | Still / Yet | Indicates the continuation of a state or action, confirming that a prior condition has not yet changed, stopped, or resolved.
hiaruce | tier 2 · extended | One million | This refers to the cardinal number equivalent to one thousand times one thousand.
hiqe | tier 1 · core | Factually Correct / Right | Free from error; in accordance with fact or truth. (Usage: Distinct from the subjective senses 'well' or 'good'.)
hobe | tier 1 · core | Young. | This word describes something that has existed for a short time, often characterizing an early stage of life, growth, or development.
huhe | tier 2 · extended | Extremely / Utterly | A relative degree modifier indicating the highest subjective amount of a trait, state, or action; remarkably intense.
hutse | tier 2 · extended | Main / Primary / Central | Describes an entity or concept that acts as the focal point or most fundamental component of a group or system.
hyme | tier 1 · core | habitually / regularly / customarily / used to | Describes an action, state, or behavior that occurs repeatedly and characteristically over a period of time, forming an established routine or habit rather than a singular event.
hytre | tier 3 · long tail | Sleepy | Feeling tired, fatigued, and ready to fall asleep.
iale | tier 2 · extended | Special | This word describes something that is intentionally set apart or different from what is usual or standard.
ibane | tier 3 · long tail | Significant | Having a major, measurable effect or noticeable physical/logical impact.
idre | tier 2 · extended | Quarter | Describes a quantity representing exactly one of four equal parts of a whole (25%).
isne | tier 3 · long tail | Naked / Bare | Without clothing, foliage, or natural covering.
itole | tier 2 · extended | Smart / Intelligent | This describes an entity possessing a high mental capacity, sharp intellect, or the ability to process data efficiently.
itse | tier 2 · extended | Single / Alone | This word describes an individual entity strictly separated from others, consisting of exactly one part.
iwe | tier 1 · core | Tired | This describes a physical or mental state of exhaustion, depleted energy, or a strong need for sleep and rest.
ixge | tier 3 · long tail | Slippery | Having a surface so smooth, wet, or oily that objects slide easily or traction is lost.
jabe | tier 1 · core | Cold. | This word describes something of or at a low or relatively low temperature.
jaxke | tier 1 · core | New. | This word describes something produced, introduced, or discovered recently or now for the first time.
je | tier 1 · core | Plural Marker / -s | A strict grammatical marker indicating plurality (strictly more than one of an entity). It acts purely as a mathematical multiplier (>1) to pluralize a noun, carrying no subjective weight regarding how large the group actually is.
